element,A,sigma,k_memory,damage_threshold,first_damage,first_nonreturn,delta_damage_minus_nonreturn,regime,max_r,final_damage,r_core,r_boundary,config
Te,4.455555555555556,0.8555555555555555,0.0,0.25,2.48,2.23,0.25,nonreturn-before-damage,6.1694447112759825,17.083902527239708,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,4.455555555555556,1.0166666666666666,0.0,0.25,2.24,2.0,0.2400000000000002,nonreturn-before-damage,7.008712965877849,22.75688245659214,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,4.455555555555556,1.1777777777777778,0.0,0.25,2.0100000000000002,1.76,0.2500000000000002,nonreturn-before-damage,7.794815178284469,28.86467570269628,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,4.455555555555556,1.3388888888888888,0.0,0.25,1.78,1.53,0.25,nonreturn-before-damage,8.528855520402885,35.21763248407519,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,4.455555555555556,1.5,0.0,0.25,1.57,1.32,0.25,nonreturn-before-damage,9.210526630457913,41.504043599844046,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.05,0.0,0.25,,,,no-transition,0.6355141691598026,0.0,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.21111111111111108,0.0,0.25,3.27,3.0300000000000002,0.23999999999999977,nonreturn-before-damage,2.292311766818322,1.3239815715505292,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.3722222222222222,0.0,0.25,3.06,2.84,0.2200000000000002,nonreturn-before-damage,3.6786526723887594,4.783547398334247,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.5333333333333333,0.0,0.25,2.86,2.63,0.22999999999999998,nonreturn-before-damage,4.91540470381327,9.462217902455746,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.6944444444444444,0.0,0.25,2.64,2.4,0.2400000000000002,nonreturn-before-damage,6.049620788878261,15.077357200201385,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,0.8555555555555555,0.0,0.25,2.4,2.16,0.23999999999999977,nonreturn-before-damage,7.106352763347162,21.4781510401171,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,1.0166666666666666,0.0,0.25,2.16,1.9100000000000001,0.25,nonreturn-before-damage,8.099598576189168,28.55387935123732,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,1.1777777777777778,0.0,0.25,1.92,1.67,0.25,nonreturn-before-damage,9.034793830363045,36.118705970225115,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,1.3388888888888888,0.0,0.25,1.68,1.43,0.25,nonreturn-before-damage,9.911972651013901,43.76478945770359,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
Te,5.0,1.5,0.0,0.25,1.47,1.22,0.25,nonreturn-before-damage,10.729744719563918,51.28718097514445,1.0020013434219743,1.4739417420227914,"k=0.0,th=0.25"
At,0.1,0.05,0.0,0.25,,,,no-transition,0.012448290383533699,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,0.21111111111111108,0.0,0.25,,,,no-transition,0.04022309826969145,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,0.3722222222222222,0.0,0.25,,,,no-transition,0.058052427410093796,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,0.5333333333333333,0.0,0.25,,,,no-transition,0.07049300475852928,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,0.6944444444444444,0.0,0.25,,,,no-transition,0.07959706633235757,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,0.8555555555555555,0.0,0.25,,,,no-transition,0.08648500350702487,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,1.0166666666666666,0.0,0.25,,,,no-transition,0.09182065871486238,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,1.1777777777777778,0.0,0.25,,,,no-transition,0.09602519665241152,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,1.3388888888888888,0.0,0.25,,,,no-transition,0.09937879835579443,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.1,1.5,0.0,0.25,,,,no-transition,0.10208077624548408,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.05,0.0,0.25,,,,no-transition,0.08051344416166856,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.21111111111111108,0.0,0.25,,,,no-transition,0.2661500248605885,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.3722222222222222,0.0,0.25,,,,no-transition,0.39353023980213653,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.5333333333333333,0.0,0.25,,,,no-transition,0.4886137998353949,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.6944444444444444,0.0,0.25,,,,no-transition,0.5628484004771176,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,0.8555555555555555,0.0,0.25,,,,no-transition,0.6225412630928894,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,1.0166666666666666,0.0,0.25,,,,no-transition,0.6715170999861217,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,1.1777777777777778,0.0,0.25,,,,no-transition,0.7122239413365438,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,1.3388888888888888,0.0,0.25,,,,no-transition,0.7463246596184304,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,0.6444444444444445,1.5,0.0,0.25,,,,no-transition,0.7750411928730923,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.05,0.0,0.25,,,,no-transition,0.14894384061792043,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.21111111111111108,0.0,0.25,,,,no-transition,0.5005150728320349,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.3722222222222222,0.0,0.25,,,,no-transition,0.752603033684214,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.5333333333333333,0.0,0.25,,,,no-transition,0.9490412212645484,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.6944444444444444,0.0,0.25,,,,no-transition,1.1087884938061814,0.0006684680877739835,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,0.8555555555555555,0.0,0.25,,,,no-transition,1.242245598669947,0.10246217235034652,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,1.0166666666666666,0.0,0.25,4.49,,,damage-only,1.3557739571121128,0.2780406127916607,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,1.1777777777777778,0.0,0.25,4.07,,,damage-only,1.4533571070253672,0.4956155352567372,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,1.3388888888888888,0.0,0.25,3.87,,,damage-only,1.5376721845564327,0.7401917348188977,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.188888888888889,1.5,0.0,0.25,3.71,,,damage-only,1.6107254317878532,1.001528797313839,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.05,0.0,0.25,,,,no-transition,0.21766679288314736,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.21111111111111108,0.0,0.25,,,,no-transition,0.7413665743087962,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.3722222222222222,0.0,0.25,,,,no-transition,1.1296726217173187,0.004814634600808701,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.5333333333333333,0.0,0.25,4.11,,,damage-only,1.4420529254614756,0.27414930562353423,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.6944444444444444,0.0,0.25,3.65,,,damage-only,1.703658434140436,0.7432508418526979,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,0.8555555555555555,0.0,0.25,3.45,3.43,0.020000000000000018,nonreturn-before-damage,1.9283505837551689,1.3347183099193318,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,1.0166666666666666,0.0,0.25,3.2800000000000002,3.24,0.040000000000000036,nonreturn-before-damage,2.1244309262589502,2.012079669608833,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,1.1777777777777778,0.0,0.25,3.12,3.08,0.040000000000000036,nonreturn-before-damage,2.2970663036005083,2.7507495452452466,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,1.3388888888888888,0.0,0.25,2.96,2.93,0.029999999999999805,nonreturn-before-damage,2.4495644193709447,3.530566953272529,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,1.7333333333333336,1.5,0.0,0.25,2.81,2.79,0.020000000000000018,nonreturn-before-damage,2.5843486476951054,4.3342389250061135,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.05,0.0,0.25,,,,no-transition,0.2866409743424992,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.21111111111111108,0.0,0.25,,,,no-transition,0.9875454463347388,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.3722222222222222,0.0,0.25,3.87,,,damage-only,1.5214351955901149,0.2997910101252488,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.5333333333333333,0.0,0.25,3.46,3.3200000000000003,0.13999999999999968,nonreturn-before-damage,1.961729647198944,1.0538334241222087,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.6944444444444444,0.0,0.25,3.27,3.12,0.1499999999999999,nonreturn-before-damage,2.338828196417373,2.0597575961675734,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,0.8555555555555555,0.0,0.25,3.09,2.95,0.13999999999999968,nonreturn-before-damage,2.669474741370635,3.2417582562472353,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,1.0166666666666666,0.0,0.25,2.91,2.7800000000000002,0.1299999999999999,nonreturn-before-damage,2.963638272373187,4.555803108726811,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,1.1777777777777778,0.0,0.25,2.74,2.62,0.1200000000000001,nonreturn-before-damage,3.227265220562242,5.968227786661807,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,1.3388888888888888,0.0,0.25,2.56,2.45,0.10999999999999988,nonreturn-before-damage,3.463953165451325,7.448110076434002,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.277777777777778,1.5,0.0,0.25,2.39,2.29,0.10000000000000009,nonreturn-before-damage,3.676264942732983,8.966496938133096,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.05,0.0,0.25,,,,no-transition,0.35583726308415525,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.21111111111111108,0.0,0.25,,,,no-transition,1.23821537105955,0.03947573802453801,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.3722222222222222,0.0,0.25,3.46,3.2800000000000002,0.17999999999999972,nonreturn-before-damage,1.9256990338295514,0.8141174059698434,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.5333333333333333,0.0,0.25,3.25,3.0700000000000003,0.17999999999999972,nonreturn-before-damage,2.5038198517076378,2.1207114518887424,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.6944444444444444,0.0,0.25,3.06,2.89,0.16999999999999993,nonreturn-before-damage,3.0078880203722487,3.763091746904703,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,0.8555555555555555,0.0,0.25,2.88,2.71,0.16999999999999993,nonreturn-before-damage,3.457010295394147,5.653939535162361,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,1.0166666666666666,0.0,0.25,2.69,2.5300000000000002,0.1599999999999997,nonreturn-before-damage,3.8625420259168606,7.739192334668082,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,1.1777777777777778,0.0,0.25,2.49,2.35,0.14000000000000012,nonreturn-before-damage,4.2309334997585495,9.973880764781674,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,1.3388888888888888,0.0,0.25,2.3000000000000003,2.16,0.14000000000000012,nonreturn-before-damage,4.565790715371084,12.313192208941226,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,2.8222222222222224,1.5,0.0,0.25,2.11,1.99,0.11999999999999988,nonreturn-before-damage,4.8694830083122245,14.713045277392613,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.05,0.0,0.25,,,,no-transition,0.42523329947974536,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.21111111111111108,0.0,0.25,,,,no-transition,1.4929841208375174,0.19925070249587562,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.3722222222222222,0.0,0.25,3.31,3.12,0.18999999999999995,nonreturn-before-damage,2.3405592755678453,1.483930922701717,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.5333333333333333,0.0,0.25,3.11,2.93,0.17999999999999972,nonreturn-before-damage,3.065038078007285,3.4216982055190788,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.6944444444444444,0.0,0.25,2.92,2.75,0.16999999999999993,nonreturn-before-damage,3.7058143128133003,5.7988274752329785,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,0.8555555555555555,0.0,0.25,2.73,2.56,0.16999999999999993,nonreturn-before-damage,4.284108512029958,8.51447502255614,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,1.0166666666666666,0.0,0.25,2.52,2.36,0.16000000000000014,nonreturn-before-damage,4.812392948171932,11.50306355784797,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,1.1777777777777778,0.0,0.25,2.31,2.16,0.1499999999999999,nonreturn-before-damage,5.2974561774286775,14.706404290389175,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,1.3388888888888888,0.0,0.25,2.11,1.96,0.1499999999999999,nonreturn-before-damage,5.742515181869349,18.062771902050233,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.366666666666667,1.5,0.0,0.25,1.9100000000000001,1.77,0.14000000000000012,nonreturn-before-damage,6.149558799594805,21.509334917031822,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.05,0.0,0.25,,,,no-transition,0.49481106988465784,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.21111111111111108,0.0,0.25,3.52,,,damage-only,1.7510972956926671,0.43602502846549385,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.3722222222222222,0.0,0.25,3.21,3.02,0.18999999999999995,nonreturn-before-damage,2.7646717679674957,2.2844780569522736,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.5333333333333333,0.0,0.25,3.02,2.84,0.18000000000000016,nonreturn-before-damage,3.642855141922039,4.9306386553275265,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.6944444444444444,0.0,0.25,2.82,2.64,0.17999999999999972,nonreturn-before-damage,4.428690673919799,8.138899644186525,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,0.8555555555555555,0.0,0.25,2.61,2.44,0.16999999999999993,nonreturn-before-damage,5.145308026376843,11.793450661537424,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,1.0166666666666666,0.0,0.25,2.4,2.23,0.16999999999999993,nonreturn-before-damage,5.8061368042745345,15.816087276467265,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,1.1777777777777778,0.0,0.25,2.18,2.02,0.16000000000000014,nonreturn-before-damage,6.418007300694559,20.133284848949355,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,1.3388888888888888,0.0,0.25,1.96,1.81,0.1499999999999999,nonreturn-before-damage,6.983644921152293,24.663443011019904,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,3.911111111111112,1.5,0.0,0.25,1.76,1.61,0.1499999999999999,nonreturn-before-damage,7.504364422795104,29.321351536385645,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.05,0.0,0.25,,,,no-transition,0.5646172161486043,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.21111111111111108,0.0,0.25,3.38,3.16,0.21999999999999975,nonreturn-before-damage,2.0124723409855214,0.7348061346958809,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.3722222222222222,0.0,0.25,3.14,2.96,0.18000000000000016,nonreturn-before-damage,3.1970138231278495,3.201392492083251,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.5333333333333333,0.0,0.25,2.95,2.7600000000000002,0.18999999999999995,nonreturn-before-damage,4.235182286005424,6.631605329429916,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.6944444444444444,0.0,0.25,2.74,2.56,0.18000000000000016,nonreturn-before-damage,5.173264494239351,10.765698384203194,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,0.8555555555555555,0.0,0.25,2.52,2.35,0.16999999999999993,nonreturn-before-damage,6.036073945307209,15.471752713203323,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,1.0166666666666666,0.0,0.25,2.29,2.12,0.16999999999999993,nonreturn-before-damage,6.8378865101226705,20.657712245039605,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,1.1777777777777778,0.0,0.25,2.06,1.9000000000000001,0.15999999999999992,nonreturn-before-damage,7.585392269769573,26.232863141139486,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,1.3388888888888888,0.0,0.25,1.84,1.68,0.16000000000000014,nonreturn-before-damage,8.280525060646706,32.09249603694628,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,4.455555555555556,1.5,0.0,0.25,1.6300000000000001,1.48,0.15000000000000013,nonreturn-before-damage,8.92379925761463,38.023439921295804,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.05,0.0,0.25,,,,no-transition,0.6346226312063785,0.0,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.21111111111111108,0.0,0.25,3.3000000000000003,3.1,0.20000000000000018,nonreturn-before-damage,2.2764419930694926,1.0871396122872314,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.3722222222222222,0.0,0.25,3.09,2.91,0.17999999999999972,nonreturn-before-damage,3.6365743891495717,4.2252235327560905,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.5333333333333333,0.0,0.25,2.89,2.71,0.18000000000000016,nonreturn-before-damage,4.8402734604449975,8.513701874077851,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.6944444444444444,0.0,0.25,2.67,2.49,0.17999999999999972,nonreturn-before-damage,5.93686069197765,13.666856796517932,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,0.8555555555555555,0.0,0.25,2.44,2.27,0.16999999999999993,nonreturn-before-damage,6.952800860795786,19.535586815546708,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,1.0166666666666666,0.0,0.25,2.21,2.04,0.16999999999999993,nonreturn-before-damage,7.902879816793951,26.012871291612175,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,1.1777777777777778,0.0,0.25,1.97,1.8,0.16999999999999993,nonreturn-before-damage,8.793611274821172,32.98871321237887,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,1.3388888888888888,0.0,0.25,1.74,1.58,0.15999999999999992,nonreturn-before-damage,9.625958487200617,40.20797578892855,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
At,5.0,1.5,0.0,0.25,1.53,1.37,0.15999999999999992,nonreturn-before-damage,10.399426033234297,47.33949221430224,1.103541639438116,1.7581042664146491,"k=0.0,th=0.25"
C,0.1,0.05,0.0,0.25,,,,no-transition,0.01244549473131254,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,0.21111111111111108,0.0,0.25,,,,no-transition,0.04015559086900829,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,0.3722222222222222,0.0,0.25,,,,no-transition,0.05786356655965856,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,0.5333333333333333,0.0,0.25,,,,no-transition,0.07016290807059859,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,0.6944444444444444,0.0,0.25,,,,no-transition,0.07912425463540557,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,0.8555555555555555,0.0,0.25,,,,no-transition,0.08587393995923558,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,1.0166666666666666,0.0,0.25,,,,no-transition,0.09108301701529212,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,1.1777777777777778,0.0,0.25,,,,no-transition,0.09517372220499563,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,1.3388888888888888,0.0,0.25,,,,no-transition,0.09842512924922162,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.1,1.5,0.0,0.25,,,,no-transition,0.10103725299575064,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.05,0.0,0.25,,,,no-transition,0.08043856349580034,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.21111111111111108,0.0,0.25,,,,no-transition,0.26439949354637454,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.3722222222222222,0.0,0.25,,,,no-transition,0.38859519464396164,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.5333333333333333,0.0,0.25,,,,no-transition,0.4798133418227633,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.6944444444444444,0.0,0.25,,,,no-transition,0.5499607661710745,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,0.8555555555555555,0.0,0.25,,,,no-transition,0.6055448922385644,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,1.0166666666666666,0.0,0.25,,,,no-transition,0.6505357199298638,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,1.1777777777777778,0.0,0.25,,,,no-transition,0.6874594543492705,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,1.3388888888888888,0.0,0.25,,,,no-transition,0.7180222415167069,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,0.6444444444444445,1.5,0.0,0.25,,,,no-transition,0.7434915172027832,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.05,0.0,0.25,,,,no-transition,0.14872984394769465,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.21111111111111108,0.0,0.25,,,,no-transition,0.49560973896218485,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.3722222222222222,0.0,0.25,,,,no-transition,0.7388248345722603,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.5333333333333333,0.0,0.25,,,,no-transition,0.9243245760976476,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.6944444444444444,0.0,0.25,,,,no-transition,1.072142585065736,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,0.8555555555555555,0.0,0.25,,,,no-transition,1.1933005754539368,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,1.0166666666666666,0.0,0.25,,,,no-transition,1.2945291068415585,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,1.1777777777777778,0.0,0.25,,,,no-transition,1.3801004595629427,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,1.3388888888888888,0.0,0.25,,,,no-transition,1.452901438780389,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.188888888888889,1.5,0.0,0.25,,,,no-transition,1.5150968707587567,0.026039184789713152,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.05,0.0,0.25,,,,no-transition,0.21726404290381832,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.21111111111111108,0.0,0.25,,,,no-transition,0.7322661858548805,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.3722222222222222,0.0,0.25,,,,no-transition,1.10438210509236,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.5333333333333333,0.0,0.25,,,,no-transition,1.3964840899058173,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.6944444444444444,0.0,0.25,,,,no-transition,1.635679984865133,0.10077490000215414,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,0.8555555555555555,0.0,0.25,4.07,,,damage-only,1.836790506695848,0.3728212941391279,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,1.0166666666666666,0.0,0.25,3.7800000000000002,,,damage-only,2.0088790795827767,0.7323939510520222,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,1.1777777777777778,0.0,0.25,3.6,3.9,-0.2999999999999998,damage-before-nonreturn,2.1576307848629654,1.1494175683954377,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,1.3388888888888888,0.0,0.25,3.44,3.58,-0.14000000000000012,damage-before-nonreturn,2.2868431608724573,1.6043348362213716,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,1.7333333333333336,1.5,0.0,0.25,3.3000000000000003,3.41,-0.10999999999999988,damage-before-nonreturn,2.3993069260065685,2.0824159052478266,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
C,2.277777777777778,0.05,0.0,0.25,,,,no-transition,0.286009821745099,0.0,1.469456303502642,2.1428178573061163,"k=0.0,th=0.25"
