element,A,sigma,k_memory,damage_threshold,first_damage,first_nonreturn,delta_damage_minus_nonreturn,regime,max_r,final_damage,r_core,r_boundary
Nb,2.9000000000000004,1.1892857142857143,0.0,0.1,1.84,1.9100000000000001,-0.07000000000000006,damage-before-nonreturn,5.222062567070746,20.548121736205257,0.6034442266901304,1.2067273853315583
Nb,2.9000000000000004,1.292857142857143,0.0,0.1,1.69,1.77,-0.08000000000000007,damage-before-nonreturn,5.544942952119681,23.33955786859315,0.6034442266901304,1.2067273853315583
Nb,2.9000000000000004,1.3964285714285714,0.0,0.1,1.54,1.6400000000000001,-0.10000000000000009,damage-before-nonreturn,5.853671640578837,26.116206850472565,0.6034442266901304,1.2067273853315583
Nb,2.9000000000000004,1.5,0.0,0.1,1.41,1.51,-0.10000000000000009,damage-before-nonreturn,6.148138660135124,28.852350094088326,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.05,0.0,0.1,,,,no-transition,0.41356087877443776,0.0,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.15357142857142858,0.0,0.1,3.27,,,damage-only,1.1377426527419654,0.40262282247137465,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.2571428571428571,0.0,0.1,3.11,3.06,0.04999999999999982,nonreturn-before-damage,1.7720937968110695,1.577231788501978,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.3607142857142857,0.0,0.1,2.98,2.94,0.040000000000000036,nonreturn-before-damage,2.3514788497676093,3.205278442570915,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.46428571428571425,0.0,0.1,2.85,2.81,0.040000000000000036,nonreturn-before-damage,2.891583029507417,5.180116322250102,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.5678571428571428,0.0,0.1,2.71,2.68,0.029999999999999805,nonreturn-before-damage,3.4012992671417916,7.446785074414138,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.6714285714285715,0.0,0.1,2.56,2.5500000000000003,0.009999999999999787,nonreturn-before-damage,3.8863231481979263,9.970290614687562,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.775,0.0,0.1,2.4,2.41,-0.010000000000000231,damage-before-nonreturn,4.350665573319058,12.725597276897066,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.8785714285714286,0.0,0.1,2.24,2.2600000000000002,-0.020000000000000018,damage-before-nonreturn,4.797085779832032,15.692573595550442,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,0.9821428571428571,0.0,0.1,2.08,2.11,-0.029999999999999805,damage-before-nonreturn,5.227379195477226,18.85228264734908,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,1.0857142857142856,0.0,0.1,1.92,1.97,-0.050000000000000044,damage-before-nonreturn,5.642364613550709,22.142059628588434,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,1.1892857142857143,0.0,0.1,1.75,1.82,-0.07000000000000006,damage-before-nonreturn,6.042130954774714,25.473737008003013,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,1.292857142857143,0.0,0.1,1.6,1.67,-0.06999999999999984,damage-before-nonreturn,6.426389957617157,28.81168177987536,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,1.3964285714285714,0.0,0.1,1.45,1.53,-0.08000000000000007,damage-before-nonreturn,6.79467371149784,32.12178823772615,0.6034442266901304,1.2067273853315583
Nb,3.2500000000000004,1.5,0.0,0.1,1.32,1.4000000000000001,-0.08000000000000007,damage-before-nonreturn,7.1466929017894385,35.37339983705183,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.05,0.0,0.1,,,,no-transition,0.4588340677637368,0.0,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.15357142857142858,0.0,0.1,3.22,3.19,0.03000000000000025,nonreturn-before-damage,1.267315847454684,0.5661205614250994,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.2571428571428571,0.0,0.1,3.08,3.02,0.06000000000000005,nonreturn-before-damage,1.9807708423622068,2.0167103657632808,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.3607142857142857,0.0,0.1,2.95,2.9,0.050000000000000266,nonreturn-before-damage,2.636404828189179,3.9945513059485016,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.46428571428571425,0.0,0.1,2.81,2.77,0.040000000000000036,nonreturn-before-damage,3.250692688975905,6.384516204448143,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.5678571428571428,0.0,0.1,2.66,2.63,0.03000000000000025,nonreturn-before-damage,3.8329188686097075,9.125950064830494,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.6714285714285715,0.0,0.1,2.5100000000000002,2.49,0.020000000000000018,nonreturn-before-damage,4.389136431323758,12.179674514962361,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.775,0.0,0.1,2.35,2.34,0.010000000000000231,nonreturn-before-damage,4.923525291227168,15.517300051233194,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.8785714285714286,0.0,0.1,2.18,2.19,-0.009999999999999787,damage-before-nonreturn,5.438986869257132,19.115836039055285,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,0.9821428571428571,0.0,0.1,2.02,2.04,-0.020000000000000018,damage-before-nonreturn,5.937302127126411,22.90159017248913,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,1.0857142857142856,0.0,0.1,1.85,1.8900000000000001,-0.040000000000000036,damage-before-nonreturn,6.419154886547434,26.767149703393482,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,1.1892857142857143,0.0,0.1,1.68,1.73,-0.050000000000000044,damage-before-nonreturn,6.884490538342193,30.670814948554423,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,1.292857142857143,0.0,0.1,1.52,1.59,-0.07000000000000006,damage-before-nonreturn,7.332695904752572,34.570830232089165,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,1.3964285714285714,0.0,0.1,1.37,1.44,-0.06999999999999984,damage-before-nonreturn,7.7631029913449225,38.42730325298525,0.6034442266901304,1.2067273853315583
Nb,3.6000000000000005,1.5,0.0,0.1,1.24,1.31,-0.07000000000000006,damage-before-nonreturn,8.175220950842823,42.205027134733655,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.05,0.0,0.1,,,,no-transition,0.5042057980131877,0.0,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.15357142857142858,0.0,0.1,3.19,3.12,0.06999999999999984,nonreturn-before-damage,1.3977954260870662,0.7493060649565033,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.2571428571428571,0.0,0.1,3.0500000000000003,2.99,0.06000000000000005,nonreturn-before-damage,2.1915559759342456,2.4945660571030728,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.3607142857142857,0.0,0.1,2.92,2.86,0.06000000000000005,nonreturn-before-damage,2.92478770787602,4.8476400083681845,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.46428571428571425,0.0,0.1,2.77,2.73,0.040000000000000036,nonreturn-before-damage,3.614875520679515,7.684378523751701,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.5678571428571428,0.0,0.1,2.62,2.59,0.03000000000000025,nonreturn-before-damage,4.271392928237553,10.938217199556673,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.6714285714285715,0.0,0.1,2.46,2.44,0.020000000000000018,nonreturn-before-damage,4.90074771054232,14.565505014019648,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.775,0.0,0.1,2.3000000000000003,2.29,0.010000000000000231,nonreturn-before-damage,5.507229074245284,18.534417379483784,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.8785714285714286,0.0,0.1,2.13,2.14,-0.010000000000000231,damage-before-nonreturn,6.0937915423953735,22.779561023145348,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,0.9821428571428571,0.0,0.1,1.96,1.98,-0.020000000000000018,damage-before-nonreturn,6.662238668005385,27.156912200223015,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,1.0857142857142856,0.0,0.1,1.79,1.82,-0.030000000000000027,damage-before-nonreturn,7.213195895864865,31.614041651514317,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,1.1892857142857143,0.0,0.1,1.62,1.6600000000000001,-0.040000000000000036,damage-before-nonreturn,7.74632431622572,36.103159879077964,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,1.292857142857143,0.0,0.1,1.45,1.51,-0.06000000000000005,damage-before-nonreturn,8.260741259124606,40.576362609345814,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,1.3964285714285714,0.0,0.1,1.31,1.37,-0.06000000000000005,damage-before-nonreturn,8.755494158857564,44.98840238246146,0.6034442266901304,1.2067273853315583
Nb,3.9500000000000006,1.5,0.0,0.1,1.17,1.23,-0.06000000000000005,damage-before-nonreturn,9.229896408541869,49.2998241596925,0.6034442266901304,1.2067273853315583
Nb,4.3,0.05,0.0,0.1,,,,no-transition,0.5496693406988719,0.0,0.6034442266901304,1.2067273853315583
Nb,4.3,0.15357142857142858,0.0,0.1,3.16,3.09,0.07000000000000028,nonreturn-before-damage,1.528998359441253,0.9507797531290899,0.6034442266901304,1.2067273853315583
Nb,4.3,0.2571428571428571,0.0,0.1,3.0300000000000002,2.96,0.07000000000000028,nonreturn-before-damage,2.4041233487628237,3.0089844128947916,0.6034442266901304,1.2067273853315583
Nb,4.3,0.3607142857142857,0.0,0.1,2.89,2.83,0.06000000000000005,nonreturn-before-damage,3.216354390003248,5.762224215677827,0.6034442266901304,1.2067273853315583
Nb,4.3,0.46428571428571425,0.0,0.1,2.74,2.7,0.040000000000000036,nonreturn-before-damage,3.983616534891765,9.077000369565098,0.6034442266901304,1.2067273853315583
Nb,4.3,0.5678571428571428,0.0,0.1,2.59,2.5500000000000003,0.03999999999999959,nonreturn-before-damage,4.7160808865682595,12.880356790859304,0.6034442266901304,1.2067273853315583
Nb,4.3,0.6714285714285715,0.0,0.1,2.43,2.4,0.03000000000000025,nonreturn-before-damage,5.420188742154985,17.1240711274917,0.6034442266901304,1.2067273853315583
Nb,4.3,0.775,0.0,0.1,2.2600000000000002,2.24,0.020000000000000018,nonreturn-before-damage,6.100476773236149,21.75893657736823,0.6034442266901304,1.2067273853315583
Nb,4.3,0.8785714285714286,0.0,0.1,2.08,2.08,0.0,coupled,6.760003469649827,26.611281917052057,0.6034442266901304,1.2067273853315583
Nb,4.3,0.9821428571428571,0.0,0.1,1.9100000000000001,1.92,-0.009999999999999787,damage-before-nonreturn,7.400494992078879,31.59427216439192,0.6034442266901304,1.2067273853315583
Nb,4.3,1.0857142857142856,0.0,0.1,1.73,1.76,-0.030000000000000027,damage-before-nonreturn,8.022491104965338,36.654918750782095,0.6034442266901304,1.2067273853315583
Nb,4.3,1.1892857142857143,0.0,0.1,1.56,1.6,-0.040000000000000036,damage-before-nonreturn,8.625359163221516,41.73934642953967,0.6034442266901304,1.2067273853315583
Nb,4.3,1.292857142857143,0.0,0.1,1.4000000000000001,1.44,-0.039999999999999813,damage-before-nonreturn,9.20793679935838,46.7939161619305,0.6034442266901304,1.2067273853315583
Nb,4.3,1.3964285714285714,0.0,0.1,1.25,1.3,-0.050000000000000044,damage-before-nonreturn,9.768977784480512,51.768297209752554,0.6034442266901304,1.2067273853315583
Nb,4.3,1.5,0.0,0.1,1.11,1.16,-0.04999999999999982,damage-before-nonreturn,10.30753959628832,56.61902099351034,0.6034442266901304,1.2067273853315583
Nb,4.65,0.05,0.0,0.1,,,,no-transition,0.5952187268212917,0.0,0.6034442266901304,1.2067273853315583
Nb,4.65,0.15357142857142858,0.0,0.1,3.14,3.06,0.08000000000000007,nonreturn-before-damage,1.6608588301187444,1.1692662876603848,0.6034442266901304,1.2067273853315583
Nb,4.65,0.2571428571428571,0.0,0.1,3.0100000000000002,2.94,0.07000000000000028,nonreturn-before-damage,2.618404621735357,3.5584262888234046,0.6034442266901304,1.2067273853315583
Nb,4.65,0.3607142857142857,0.0,0.1,2.87,2.81,0.06000000000000005,nonreturn-before-damage,3.510737272430158,6.736504766402469,0.6034442266901304,1.2067273853315583
Nb,4.65,0.46428571428571425,0.0,0.1,2.72,2.67,0.050000000000000266,nonreturn-before-damage,4.356474329195768,10.560091880125606,0.6034442266901304,1.2067273853315583
Nb,4.65,0.5678571428571428,0.0,0.1,2.56,2.52,0.040000000000000036,nonreturn-before-damage,5.166213509816546,14.94965551106086,0.6034442266901304,1.2067273853315583
Nb,4.65,0.6714285714285715,0.0,0.1,2.39,2.36,0.03000000000000025,nonreturn-before-damage,5.946622102372162,19.852066690902436,0.6034442266901304,1.2067273853315583
Nb,4.65,0.775,0.0,0.1,2.22,2.2,0.020000000000000018,nonreturn-before-damage,6.702276843314095,25.125575431827826,0.6034442266901304,1.2067273853315583
Nb,4.65,0.8785714285714286,0.0,0.1,2.04,2.04,0.0,coupled,7.436362224670174,30.59274923264154,0.6034442266901304,1.2067273853315583
Nb,4.65,0.9821428571428571,0.0,0.1,1.86,1.87,-0.010000000000000009,damage-before-nonreturn,8.15061594714853,36.1923952598348,0.6034442266901304,1.2067273853315583
Nb,4.65,1.0857142857142856,0.0,0.1,1.68,1.71,-0.030000000000000027,damage-before-nonreturn,8.845333050479583,41.865507821042755,0.6034442266901304,1.2067273853315583
Nb,4.65,1.1892857142857143,0.0,0.1,1.51,1.54,-0.030000000000000027,damage-before-nonreturn,9.519636740917948,47.55268216658428,0.6034442266901304,1.2067273853315583
Nb,4.65,1.292857142857143,0.0,0.1,1.34,1.3800000000000001,-0.040000000000000036,damage-before-nonreturn,10.172113362236592,53.19480564401248,0.6034442266901304,1.2067273853315583
Nb,4.65,1.3964285714285714,0.0,0.1,1.19,1.24,-0.050000000000000044,damage-before-nonreturn,10.801116055878325,58.736696033131835,0.6034442266901304,1.2067273853315583
Nb,4.65,1.5,0.0,0.1,1.06,1.1,-0.040000000000000036,damage-before-nonreturn,11.405493417733453,64.13103110112984,0.6034442266901304,1.2067273853315583
Nb,5.0,0.05,0.0,0.1,,,,no-transition,0.6408486233263312,0.0035854261904416994,0.6034442266901304,1.2067273853315583
Nb,5.0,0.15357142857142858,0.0,0.1,3.12,3.04,0.08000000000000007,nonreturn-before-damage,1.7934440855567877,1.4038747897836954,0.6034442266901304,1.2067273853315583
Nb,5.0,0.2571428571428571,0.0,0.1,2.99,2.92,0.07000000000000028,nonreturn-before-damage,2.83416146250768,4.1417767469001365,0.6034442266901304,1.2067273853315583
Nb,5.0,0.3607142857142857,0.0,0.1,2.84,2.7800000000000002,0.05999999999999961,nonreturn-before-damage,3.807656191122532,7.768936314014477,0.6034442266901304,1.2067273853315583
Nb,5.0,0.46428571428571425,0.0,0.1,2.69,2.64,0.04999999999999982,nonreturn-before-damage,4.733066083782822,12.131758578801895,0.6034442266901304,1.2067273853315583
Nb,5.0,0.5678571428571428,0.0,0.1,2.5300000000000002,2.49,0.040000000000000036,nonreturn-before-damage,5.6213563797205435,17.143740883965922,0.6034442266901304,1.2067273853315583
Nb,5.0,0.6714285714285715,0.0,0.1,2.36,2.33,0.029999999999999805,nonreturn-before-damage,6.479315289866157,22.72212731480707,0.6034442266901304,1.2067273853315583
Nb,5.0,0.775,0.0,0.1,2.18,2.16,0.020000000000000018,nonreturn-before-damage,7.3117717951478784,28.61531224671734,0.6034442266901304,1.2067273853315583
Nb,5.0,0.8785714285714286,0.0,0.1,2.0,2.0,0.0,coupled,8.121864139082422,34.707948432393934,0.6034442266901304,1.2067273853315583
Nb,5.0,0.9821428571428571,0.0,0.1,1.82,1.83,-0.010000000000000009,damage-before-nonreturn,8.911335840124016,40.93258365017738,0.6034442266901304,1.2067273853315583
Nb,5.0,1.0857142857142856,0.0,0.1,1.6400000000000001,1.6600000000000001,-0.020000000000000018,damage-before-nonreturn,9.680291979575737,47.224991440837385,0.6034442266901304,1.2067273853315583
Nb,5.0,1.1892857142857143,0.0,0.1,1.46,1.49,-0.030000000000000027,damage-before-nonreturn,10.427606134007576,53.52060498880237,0.6034442266901304,1.2067273853315583
Nb,5.0,1.292857142857143,0.0,0.1,1.29,1.33,-0.040000000000000036,damage-before-nonreturn,11.151431103996202,59.75512957429527,0.6034442266901304,1.2067273853315583
Nb,5.0,1.3964285714285714,0.0,0.1,1.1500000000000001,1.18,-0.029999999999999805,damage-before-nonreturn,11.849910584562357,65.86863299322758,0.6034442266901304,1.2067273853315583
Nb,5.0,1.5,0.0,0.1,1.02,1.05,-0.030000000000000027,damage-before-nonreturn,12.521584633305466,71.81003240848345,0.6034442266901304,1.2067273853315583
Mn,0.1,0.05,0.0,0.1,,,,no-transition,0.012455827976841846,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.15357142857142858,0.0,0.1,,,,no-transition,0.031933334863317765,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.2571428571428571,0.0,0.1,,,,no-transition,0.046319287803131715,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.3607142857142857,0.0,0.1,,,,no-transition,0.05747383403686113,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.46428571428571425,0.0,0.1,,,,no-transition,0.06638334435422966,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.5678571428571428,0.0,0.1,,,,no-transition,0.07365181655334715,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.6714285714285715,0.0,0.1,,,,no-transition,0.07967937443934692,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.775,0.0,0.1,,,,no-transition,0.08474146426389409,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.8785714285714286,0.0,0.1,,,,no-transition,0.0890386909858153,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,0.9821428571428571,0.0,0.1,,,,no-transition,0.09271884293894207,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,1.0857142857142856,0.0,0.1,,,,no-transition,0.09588934489299035,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,1.1892857142857143,0.0,0.1,,,,no-transition,0.09863686219622078,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,1.292857142857143,0.0,0.1,,,,no-transition,0.10102768361019979,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,1.3964285714285714,0.0,0.1,,,,no-transition,0.10311567229953941,0.0,0.6346958015272409,1.1681296518750393
Mn,0.1,1.5,0.0,0.1,,,,no-transition,0.10494526897794683,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.05,0.0,0.1,,,,no-transition,0.056262732273932324,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.15357142857142858,0.0,0.1,,,,no-transition,0.14635819311361903,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.2571428571428571,0.0,0.1,,,,no-transition,0.21572013306662682,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.3607142857142857,0.0,0.1,,,,no-transition,0.27193372055929776,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.46428571428571425,0.0,0.1,,,,no-transition,0.3188322920106681,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.5678571428571428,0.0,0.1,,,,no-transition,0.3587467426109788,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.6714285714285715,0.0,0.1,,,,no-transition,0.3932328369295673,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.775,0.0,0.1,,,,no-transition,0.4233643898996243,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.8785714285714286,0.0,0.1,,,,no-transition,0.4499406845101709,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,0.9821428571428571,0.0,0.1,,,,no-transition,0.47353817588481945,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,1.0857142857142856,0.0,0.1,,,,no-transition,0.49459904127837684,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,1.1892857142857143,0.0,0.1,,,,no-transition,0.513461853186816,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,1.292857142857143,0.0,0.1,,,,no-transition,0.5303996323742582,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,1.3964285714285714,0.0,0.1,,,,no-transition,0.5456351454832008,0.0,0.6346958015272409,1.1681296518750393
Mn,0.45000000000000007,1.5,0.0,0.1,,,,no-transition,0.5593618553356664,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.05,0.0,0.1,,,,no-transition,0.10031567339476485,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.15357142857142858,0.0,0.1,,,,no-transition,0.2637561391056647,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.2571428571428571,0.0,0.1,,,,no-transition,0.3932810046953195,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.3607142857142857,0.0,0.1,,,,no-transition,0.5012704118481729,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.46428571428571425,0.0,0.1,,,,no-transition,0.5939510957058646,0.0,0.6346958015272409,1.1681296518750393
Mn,0.8,0.5678571428571428,0.0,0.1,,,,no-transition,0.674983284122806,0.016066726150636552,0.6346958015272409,1.1681296518750393
Mn,0.8,0.6714285714285715,0.0,0.1,,,,no-transition,0.746819228012609,0.08197741621834516,0.6346958015272409,1.1681296518750393
Mn,0.8,0.775,0.0,0.1,3.92,,,damage-only,0.8111661525088127,0.175392070747729,0.6346958015272409,1.1681296518750393
Mn,0.8,0.8785714285714286,0.0,0.1,3.74,,,damage-only,0.8692889087835334,0.28833757098644763,0.6346958015272409,1.1681296518750393
Mn,0.8,0.9821428571428571,0.0,0.1,3.61,,,damage-only,0.9221044157181161,0.41627069553024953,0.6346958015272409,1.1681296518750393
Mn,0.8,1.0857142857142856,0.0,0.1,3.5,,,damage-only,0.9702805034657388,0.5559134016650741,0.6346958015272409,1.1681296518750393
Mn,0.8,1.1892857142857143,0.0,0.1,3.4,,,damage-only,1.014347143006918,0.7046954047962856,0.6346958015272409,1.1681296518750393
Mn,0.8,1.292857142857143,0.0,0.1,3.3000000000000003,,,damage-only,1.0547037628601807,0.8604239894665968,0.6346958015272409,1.1681296518750393
Mn,0.8,1.3964285714285714,0.0,0.1,3.2,,,damage-only,1.0916959883289006,1.0212319407905361,0.6346958015272409,1.1681296518750393
Mn,0.8,1.5,0.0,0.1,3.12,,,damage-only,1.1256094393677962,1.1854847665402777,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.05,0.0,0.1,,,,no-transition,0.14456661025934145,0.0,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.15357142857142858,0.0,0.1,,,,no-transition,0.38351917016146747,0.0,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.2571428571428571,0.0,0.1,,,,no-transition,0.5770595121726337,0.0,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.3607142857142857,0.0,0.1,,,,no-transition,0.7419522466363164,0.05107615536556474,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.46428571428571425,0.0,0.1,3.64,,,damage-only,0.8863988131450655,0.2103741810489634,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.5678571428571428,0.0,0.1,3.46,,,damage-only,1.0151483750110128,0.4329749080027049,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.6714285714285715,0.0,0.1,3.34,,,damage-only,1.1314228768694077,0.7017436916658525,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.775,0.0,0.1,3.23,3.52,-0.29000000000000004,damage-before-nonreturn,1.2374366511853554,1.0066119518839307,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.8785714285714286,0.0,0.1,3.12,3.36,-0.23999999999999977,damage-before-nonreturn,1.3347986768405118,1.3407587300172186,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,0.9821428571428571,0.0,0.1,3.0100000000000002,3.24,-0.22999999999999998,damage-before-nonreturn,1.4247043176015846,1.6990379010911356,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,1.0857142857142856,0.0,0.1,2.9,3.14,-0.2400000000000002,damage-before-nonreturn,1.5079870074105903,2.077094019025235,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,1.1892857142857143,0.0,0.1,2.79,3.04,-0.25,damage-before-nonreturn,1.585283020778333,2.4709685874220786,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,1.292857142857143,0.0,0.1,2.68,2.94,-0.2599999999999998,damage-before-nonreturn,1.6570513965509739,2.87693024474936,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,1.3964285714285714,0.0,0.1,2.57,2.85,-0.28000000000000025,damage-before-nonreturn,1.723682385745171,3.291478814850249,0.6346958015272409,1.1681296518750393
Mn,1.1500000000000001,1.5,0.0,0.1,2.46,2.7600000000000002,-0.30000000000000027,damage-before-nonreturn,1.7855323851200617,3.7114004819462214,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.05,0.0,0.1,,,,no-transition,0.18898719090851154,0.0,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.15357142857142858,0.0,0.1,,,,no-transition,0.5051476604250149,0.0,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.2571428571428571,0.0,0.1,,,,no-transition,0.7659254868758302,0.05641112263688016,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.3607142857142857,0.0,0.1,3.46,,,damage-only,0.9918761811522552,0.30441734773352064,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.46428571428571425,0.0,0.1,3.31,3.48,-0.16999999999999993,damage-before-nonreturn,1.1928858421731334,0.6697506402125712,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.5678571428571428,0.0,0.1,3.19,3.27,-0.08000000000000007,damage-before-nonreturn,1.374755002228198,1.1187377826869975,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.6714285714285715,0.0,0.1,3.0700000000000003,3.14,-0.06999999999999984,damage-before-nonreturn,1.5412604360187825,1.6330036503256034,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.775,0.0,0.1,2.95,3.0300000000000002,-0.08000000000000007,damage-before-nonreturn,1.695077012416479,2.2008069017148593,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.8785714285714286,0.0,0.1,2.84,2.92,-0.08000000000000007,damage-before-nonreturn,1.838110219236116,2.8137420835640214,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,0.9821428571428571,0.0,0.1,2.71,2.81,-0.10000000000000009,damage-before-nonreturn,1.9717492122425895,3.465107026330211,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,1.0857142857142856,0.0,0.1,2.59,2.71,-0.1200000000000001,damage-before-nonreturn,2.096941106419145,4.1487860598187085,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,1.1892857142857143,0.0,0.1,2.47,2.6,-0.1299999999999999,damage-before-nonreturn,2.214363581115593,4.8588397913036845,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,1.292857142857143,0.0,0.1,2.35,2.49,-0.14000000000000012,damage-before-nonreturn,2.324480869022198,5.589313087182707,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,1.3964285714285714,0.0,0.1,2.22,2.38,-0.1599999999999997,damage-before-nonreturn,2.4276702992205417,6.334345467755064,0.6346958015272409,1.1681296518750393
Mn,1.5000000000000002,1.5,0.0,0.1,2.11,2.2800000000000002,-0.17000000000000037,damage-before-nonreturn,2.5242895325009824,7.088431708201919,0.6346958015272409,1.1681296518750393
